id_imovel;endereco;bairro;cidade;valor_minimo_leilao;desconto_percentual;investimento_total_6m;cenario_preco_venda;cenario_lucro_liquido;cenario_roi_percentual;score_geral;recomendacao;nivel_risco
 8787708774567 ;RUA AGRIMENSOR SUGAYA, N. 1200, Apto 08, BLOCO 02;COLONIA (ZONA LESTE);SAO PAULO;129948.9;39.56;191412.82;217151.0;10802.75;5.64;60.69;ANALISAR_MELHOR;BAIXO
 8787708517831 ;AVENIDA NORDESTINA, N. 2780, Apto 208, TORRE 02;SÃO MIGUEL PAULISTA;SAO PAULO;128135.66;39.56;189271.51;213963.75;10076.25;5.32;60.63;ANALISAR_MELHOR;BAIXO
 8555534273290 ;AVENIDA ALEXIOS JAFET, N. 595, Apto 41, T 05;DISTRITO DE JARAGUÁ;SAO PAULO;119673.87;39.56;179463.78;202312.0;9103.08;5.07;60.59;ANALISAR_MELHOR;BAIXO
 8787709246181 ;R EMILIA PILON, N. 47, Apto 36, BL 2;JARDIM DO LAGO;SAO PAULO;125718.01;39.56;186435.45;210045.0;9355.82;5.02;60.58;ANALISAR_MELHOR;BAIXO
 8787706716233 ;RUA MARCO GAGLIANO, N. 55, Apto 1501, 29º SUBDISTRITO SANTO AMARO;AMERICANOPOLIS;SAO PAULO;135993.04;39.56;198267.48;222846.25;9526.79;4.81;60.54;ANALISAR_MELHOR;BAIXO
 8787712088460 ;RUA FORTE DA RIBEIRA, N. 250, Apto 01, BL 05;PARQUE SAO LOURENCO;SAO PAULO;132608.32;39.56;194284.99;217151.0;8361.41;4.3;60.44;ANALISAR_MELHOR;BAIXO
 8787712592290 ;RUA CARMEM SILVA, N. 55, Apto 808, TORRE 01;GUAIANASES;SAO PAULO;139015.11;39.56;201675.32;225354.25;8634.03;4.28;60.44;ANALISAR_MELHOR;BAIXO
 8787708774630 ;RUA BARAO CARLOS DE SOUSA ANHUMAS, N. 380, Apto 31, BLOCO 09;JARDIM RECANTO VERDE;SAO PAULO;121487.11;39.56;181413.08;202155.25;7320.93;4.04;60.39;ANALISAR_MELHOR;BAIXO
 8787714973223 ;RUA GOIATA, N. 232, Apto 502, BL 01;PARADA XV DE NOVEMBRO;SAO PAULO;132970.97;39.56;194598.65;215792.5;7009.35;3.6;60.31;ANALISAR_MELHOR;BAIXO
 8444408086182 ;RUA AMANARI, N. 420, Apto 03, BL04;VILA SANTA TERESINHA;SAO PAULO;138473.13;37.06;201200.98;227287.5;10581.88;5.26;60.31;ANALISAR_MELHOR;BAIXO
 8787707402135 ;RUA KENKITI SHIMOMOTO, N. SN, Apto 45,  BL 01;JARDIM BOA VISTA (ZONA OESTE);SAO PAULO;134179.8;39.56;195982.18;217151.0;6918.8;3.53;60.3;ANALISAR_MELHOR;BAIXO
 8787711042393 ;RUA MARIO REGALLO PEREIRA, N. 128, Apto 47, BL 5;JARDIM GILDA MARIA;SAO PAULO;128740.08;39.56;189699.28;210045.0;6581.57;3.47;60.29;ANALISAR_MELHOR;BAIXO
 8555530641413 ;RUA CATULE, N. 101, Apto 4, PAV TERREO, BL 11;JARDIM SANTA TEREZINHA (ZONA LESTE);SAO PAULO;122895.99;39.56;182943.67;202312.0;6145.17;3.36;60.27;ANALISAR_MELHOR;BAIXO
 8787710068860 ;RUA SALVADOR GIANETTI, N. 498, Apto 02, BL 2 PAVIMENTO TERREO DO SUBCOND 2;GUAIANAZES;SAO PAULO;139015.11;39.56;201450.32;221435.5;5694.19;2.83;60.16;ANALISAR_MELHOR;BAIXO
 8444411641671 ;RUA CORONEL SILVA TELES, N. 244, Apto 63, 6º ANDAR;PARQUE SAO VICENTE;SAO VICENTE;94493.47;44.42;146796.01;119529.0;-34438.75;-23.46;60.15;ANALISAR_MELHOR;BAIXO
 8787709030812 ;AVENIDA NORDESTINA, N. 2780, Apto 806, TORRE 02;SÃO MIGUEL PAULISTA;SAO PAULO;129344.49;39.56;190289.04;208947.75;5203.56;2.73;60.15;ANALISAR_MELHOR;BAIXO
 1444415709680 ;RUA LUIS ALBERTO LEITE MASCARENHAS, N. 39, Apto 402,;PARQUE GUARANI;SAO PAULO;124746.96;37.06;185218.72;207119.0;8052.17;4.35;60.14;ANALISAR_MELHOR;BAIXO
 8787712493526 ;RUA FORTE DA RIBEIRA, N. 250, Apto 26, BL 04;PARQUE SAO LOURENCO;SAO PAULO;130553.32;39.56;191657.59;210045.0;4917.0;2.57;60.11;ANALISAR_MELHOR;BAIXO
 8555538537445 ;RUA NOVENTA E CINCO, N. 275, Apto 22, 2 PAVIMENTO DO BL 1 DISTRITO GUAIANAZE;VILA ROSEIRA II;SAO PAULO;130553.32;39.56;191654.59;209992.75;4877.81;2.55;60.11;ANALISAR_MELHOR;BAIXO
 8444428796371 ;RUA CORREIA RIBEIRO, N. 138, Apto 11, 138 146;JARDIM SOARES;SAO PAULO;126322.42;42.59;186494.21;199699.5;1039.82;0.56;60.1;ANALISAR_MELHOR;BAIXO
 8787709190259 ;AVENIDA NORDESTINA, N. 2780, Apto 1706, TORRE 02;DIST DE SAO MIGUEL P;SAO PAULO;129948.9;39.56;190941.82;208947.75;4648.71;2.43;60.09;ANALISAR_MELHOR;BAIXO
 8555538786844 ;RUA TIBURCIO DE SOUSA, N. 1898, Apto 12, 1º PAVIMENTO - BL 04;ITAIM PAULISTA;SAO PAULO;121478.7;37.06;181412.99;202312.0;7446.25;4.1;60.09;ANALISAR_MELHOR;BAIXO
 8787710437165 ;RUA VICENTE CARDUCHO, N. 249, Apto 142, BL 03;JARDIM REMO;SAO PAULO;139015.11;39.56;201366.32;219972.5;4596.65;2.28;60.06;ANALISAR_MELHOR;BAIXO
 8787713479667 ;RUA ENEAS CAMARGO, N. 388, Apto 14, BL 01;CHACARA MARIA TRINDADE;SAO PAULO;138410.69;39.56;200551.54;217151.0;3034.84;1.51;59.91;ANALISAR_MELHOR;BAIXO
 8787706039690 ;RUA JOSE GINES, N. 295, Apto 46, BL 03 JD DAS OLIVEIRAS;ITAIM PAULISTA;SAO PAULO;132970.97;39.56;194268.65;210045.0;2697.6;1.39;59.88;ANALISAR_MELHOR;BAIXO
 1787700467578 ;RUA PROFESSOR HASEGAWA, N. 798, Apto 24, TORRE B;COLONIA (ZONA LESTE);SAO PAULO;119590.43;37.06;179058.66;196825.75;5063.91;2.83;59.85;ANALISAR_MELHOR;BAIXO
 8787707948260 ;RUA PORTO DE PALOS, N. 31, Apto 138, TORRE A;VILA ZAT;SAO PAULO;132970.97;39.56;194208.65;209000.0;1913.65;0.99;59.8;ANALISAR_MELHOR;BAIXO
 8787709806349 ;RUA CARMEM SILVA, N. 55, Apto 1405, 13 PAV TR 02 VAGA DE GARAGEM N. 87;VILA COSMOPOLITA;SAO PAULO;146340.78;38.77;209668.04;226765.0;2967.4;1.42;59.79;ANALISAR_MELHOR;BAIXO
 8787719003184 ;RUA GOIATA, N. 232, Apto 807, TORRE 2;DISTRITO DE ITAQUERA;SAO PAULO;139015.11;39.56;201126.32;215792.5;1460.83;0.73;59.75;ANALISAR_MELHOR;BAIXO
 8787710406634 ;AVENIDA NORDESTINA, N. 2800, Apto 407, TORRE 02;SÃO MIGUEL PAULISTA;SAO PAULO;132970.97;39.56;194139.65;207798.25;1012.1;0.52;59.71;ANALISAR_MELHOR;BAIXO
 8787706976987 ;RUA ARROIO SARANDI, N. 65, Apto 57, PAV 05 BL 02;CONJUNTO HABITACIONAL SANTA ETELVINA III;SAO PAULO;135993.04;39.56;197532.48;210045.0;-90.18;-0.05;59.6;ANALISAR_MELHOR;BAIXO
 8787712764724 ;PRACA AMIANTO, N. 30, Apto 1304, BL 03 MODULO II;VILA LOURDES;SAO PAULO;142695.06;32.05;205964.66;230840.5;9371.6;4.55;59.55;ANALISAR_MELHOR;BAIXO
 8787702573535 ;RUA KENKITI SHIMOMOTO, N. 1150, Apto 4, BL 04;13 DIST BUTANTA;SAO PAULO;145116.17;38.77;207793.47;217151.0;-3671.53;-1.77;59.19;ANALISAR_MELHOR;BAIXO
 8787707759548 ;RUA NEBULOSAS, N. 680, Apto 703,;ITAQUERA;SAO PAULO;140828.35;39.56;202733.62;209679.25;-5635.12;-2.78;59.1;ANALISAR_MELHOR;BAIXO
 8787708802064 ;AVENIDA NORDESTINA, N. 2780, Apto 2002, BL 01;CIDADE NOVA SAO MIGUEL;SAO PAULO;131459.94;39.56;191946.74;198027.5;-5800.89;-3.02;59.05;ANALISAR_MELHOR;BAIXO
 1444408442797 ;RUA CAMINHO DOS BARREIROS, N. 186, Apto 05, PAV T;ESPLANADA DOS BARREIROS;SAO VICENTE;147914.48;37.06;208658.49;168007.5;-50731.44;-24.31;59.0;ANALISAR_MELHOR;BAIXO
 8787713019607 ;AVENIDA NORDESTINA, N. 2800, Apto 2, PCD TORRE 1;CIDADE NOVA SAO MIGUEL;SAO PAULO;134179.8;39.56;194956.18;199281.5;-7631.57;-3.91;58.89;ANALISAR_MELHOR;BAIXO
 8787708812906 ;AVENIDA NORDESTINA, N. 2780, Apto 510, TORRE 01;SÃO MIGUEL PAULISTA;SAO PAULO;120882.7;39.56;179704.32;183763.25;-6966.86;-3.88;58.89;ANALISAR_MELHOR;BAIXO
 8787704390080 ;AVENIDA AFONSO DE SAMPAIO E SOUSA, N. 339, Apto 58, 5º ANDAR - TORRE 2;JARDIM NOSSA SENHORA DO CARMO;SAO PAULO;146953.08;38.77;209567.32;213493.5;-8883.43;-4.24;58.73;ANALISAR_MELHOR;BAIXO
 8787702224387 ;ESTRADA DO CORREDOR, N. 73, Apto 41, BL 10;PARQUE PANAMERICANO;SAO PAULO;139015.11;39.56;200352.32;202312.0;-10179.04;-5.08;58.66;ANALISAR_MELHOR;BAIXO
 8787708997213 ;AVENIDA NORDESTINA, N. 2780, Apto 101, TR 1;JARDIM AURORA (ZONA LESTE);SAO PAULO;123904.77;39.56;182968.15;183763.25;-10230.69;-5.59;58.56;ANALISAR_MELHOR;BAIXO
 8787708775466 ;RUA BARAO CARLOS DE SOUSA ANHUMAS, N. 380, Apto 43, BL 09;JARDIM RECANTO VERDE;SAO PAULO;140828.35;39.56;202301.62;202155.25;-12275.68;-6.07;58.47;ANALISAR_MELHOR;BAIXO
 8787710345333 ;RUA HIROVO KAMINOBO, N. 980, Apto 77, BL02;GUAIANAZES;SAO PAULO;146646.93;38.77;209038.69;210045.0;-11596.39;-5.55;58.47;ANALISAR_MELHOR;BAIXO
 8787711355774 ;RUA JUA MIRIM, N. 350, Apto 1306, TORRE A;GUAIANAZES;SAO PAULO;126322.42;39.56;185627.21;184599.25;-12103.92;-6.52;58.38;ANALISAR_MELHOR;BAIXO
 8787712367776 ;AVENIDA DOUTOR FELIPE PINEL, N. 3581, Apto 712, BL A;JARAGUA;SAO PAULO;114838.57;39.56;172456.66;171223.25;-11506.8;-6.67;58.35;ANALISAR_MELHOR;BAIXO
 8444424017700 ;RUA GOYTACAZES, N. 387, Apto 03,;PARQUE SAO VICENTE;SAO VICENTE;130553.32;39.56;188438.06;144580.5;-52532.39;-27.88;58.33;ANALISAR_MELHOR;BAIXO
 8787714396765 ;RUA SALVADOR GIANETTI, N. 201, Apto 506, TORRE 06;GUAIANAZES;SAO PAULO;122333.29;39.56;180982.95;178747.25;-12960.54;-7.16;58.26;ANALISAR_MELHOR;BAIXO
 8787710856095 ;RUA VICTORIO SANTIM, N. 2115, Apto 17,;ITAQUERA;SAO PAULO;141432.76;39.56;202669.38;197191.5;-17309.37;-8.54;57.98;ANALISAR_MELHOR;BAIXO
 8787714966979 ;RUA INACIO DE OLIVEIRA CAMPOS, N. 550, Apto 705, 07 PAVIMENTO TORRE 03;JARDIM FANGANIELLO;SAO PAULO;123904.77;39.56;182587.15;177127.5;-16087.3;-8.81;57.92;ANALISAR_MELHOR;BAIXO
 8787708848552 ;AVENIDA NORDESTINA, N. 2780, Apto 1501, TORRE 01;SÃO MIGUEL PAULISTA;SAO PAULO;130553.32;39.56;190148.59;183763.25;-17411.13;-9.16;57.85;ANALISAR_MELHOR;BAIXO
 8787710068135 ;AVENIDA PROFESSOR MIGUEL FRANCHINI NETO, N. 186, Apto 309, TR 01;LOTEAMENTO CITY JARAGUA;SAO PAULO;145728.47;38.77;207518.74;200849.0;-18720.68;-9.02;57.78;ANALISAR_MELHOR;BAIXO
 8787715082780 ;RUA JUA MIRIM, N. 385, Apto 1611, PAV 16 TR A;JARDIM PEDRA BRANCA;SAO PAULO;118237.94;39.56;176013.98;169237.75;-16930.49;-9.62;57.76;ANALISAR_MELHOR;BAIXO
 8444408711532 ;RUA EPONINA, N. 80, Apto 26,;AVIACAO;PRAIA GRANDE;147914.48;37.06;213728.49;240255.0;10294.53;4.82;57.73;ANALISAR_MELHOR;BAIXO
 8787711612963 ;AVENIDA PIRES DO RIO, N. 4711, Apto 805, TORRE C;VILA TAQUARI;SAO PAULO;140828.35;39.56;201806.62;193534.0;-19884.66;-9.85;57.71;ANALISAR_MELHOR;BAIXO
 8787709187061 ;RUA DAS ESTRELAS, N. 998, Apto 801, TORRE A, NO DISTRITO DE ITAQUERA;CIDADE SATELITE SANTA BARBARA;SAO PAULO;132970.97;39.56;192777.65;184076.75;-19745.5;-10.24;57.63;ANALISAR_MELHOR;BAIXO
 8787713456489 ;RUA OSORIO FRANCO VILHENA, N. 1260, Apto 605, TR A;VILA NOVA CURUCA;SAO PAULO;130114.71;47.96;188900.89;170282.75;-28835.1;-15.26;57.59;ANALISAR_MELHOR;BAIXO
 8787711843892 ;AVENIDA DOUTOR FELIPE PINEL, N. 3581, Apto 312, TORRE B;JARAGUA;SAO PAULO;120882.7;39.56;178924.32;170178.25;-18956.76;-10.59;57.55;ANALISAR_MELHOR;BAIXO
 1787701665870 ;AVENIDA DOUTOR FELIPE PINEL, N. 3581, Apto 810, TR. B, QD 9.;TAIPAS;SAO PAULO;116443.31;37.06;174018.78;168245.0;-15868.48;-9.12;57.55;ANALISAR_MELHOR;BAIXO
 8787708367473 ;AVENIDA NORDESTINA, N. 2780, Apto 106, 1º ANDAR, TORRE 1;JARDIM AURORA (ZONA LESTE);SAO PAULO;135993.04;39.56;196125.48;185539.75;-21718.12;-11.07;57.45;ANALISAR_MELHOR;BAIXO
 1787701166822 ;AVENIDA SAO MIGUEL, N. 8184, Apto 1315,;VILA NORMA;SAO PAULO;132178.89;37.06;191706.2;180314.75;-22210.34;-11.59;57.03;ANALISAR_MELHOR;BAIXO
 8787712041447 ;RUA OSORIO FRANCO VILHENA, N. 1193, Apto 502,;VILA NOVA CURUCA;SAO PAULO;124848.12;39.56;183152.97;169237.75;-24069.48;-13.14;57.01;ANALISAR_MELHOR;BAIXO
 8787712439645 ;RUA DAS ESTRELAS, N. 998, Apto 1209, TORRE B ITAQUERA;CIDADE SATELITE SANTA BARBARA;SAO PAULO;139015.11;39.56;199305.32;184076.75;-26273.17;-13.18;57.0;ANALISAR_MELHOR;BAIXO
 8787713758060 ;RUA OSORIO FRANCO VILHENA, N. 1193, Apto 1303, GL U DIST DE SÃO MIGUEL PAULISTA;VILA CURUCA;SAO PAULO;125718.01;39.56;184119.45;169708.0;-24593.93;-13.36;56.96;ANALISAR_MELHOR;BAIXO
 8787714057731 ;AVENIDA SAO MIGUEL, N. 8184, Apto 05, TERREO;VILA NORMA;SAO PAULO;139619.52;39.56;199955.09;184024.5;-26972.06;-13.49;56.93;ANALISAR_MELHOR;BAIXO
 8787713741515 ;AVENIDA DOUTOR FELIPE PINEL, N. 3581, Apto 710, TORRA A;TAIPAS;SAO PAULO;126599.33;39.56;185077.28;169812.5;-25453.53;-13.75;56.88;ANALISAR_MELHOR;BAIXO
 8787709278598 ;RUA VICTORIO SANTIM, N. 2776, Apto 106, TORRE B PAV 01;VILA CARMOSINA;SAO PAULO;127768.58;39.56;186415.07;171118.75;-25563.44;-13.71;56.88;ANALISAR_MELHOR;BAIXO
 8787715418762 ;RUA OSORIO FRANCO VILHENA, N. 1260, Apto 1601, TORRE A;VILA NOVA CURUCA;SAO PAULO;126926.84;39.56;185418.99;169603.5;-25991.7;-14.02;56.82;ANALISAR_MELHOR;BAIXO
 8787714018361 ;RUA JUA MIRIM, N. 385, Apto 07, TORRE A;JARDIM PEDRA BRANCA;SAO PAULO;129948.9;39.56;188769.82;171118.75;-27918.19;-14.79;56.64;ANALISAR_MELHOR;BAIXO
 8787714206605 ;AV NAGIB FARAH MALUF, N. 2100, Apto 1113, TR 03;CONJUNTO RESIDENCIAL JOSE BONIFACIO;SAO PAULO;142037.17;39.56;202527.15;183345.25;-30182.61;-14.9;56.62;ANALISAR_MELHOR;BAIXO
 8787712797266 ;AVENIDA SAO MIGUEL, N. 8184, Apto 204,;VILA NORMA;SAO PAULO;140223.93;39.56;200394.85;180314.75;-30898.98;-15.42;56.5;ANALISAR_MELHOR;BAIXO
 8787707110258 ;AVENIDA CANGAIBA, N. 3734, Apto 301, 3 PAVIMENTO DA TORRE B;CANGAIBA;SAO PAULO;135993.04;39.56;195480.48;174306.0;-31632.84;-16.18;56.33;ANALISAR_MELHOR;BAIXO
 8787709466211 ;RUA DAS ESTRELAS, N. 998, Apto 1108, TORRE A;CIDADE SATELITE SANTA BARBARA;SAO PAULO;146953.08;38.77;207956.32;185435.25;-33647.19;-16.18;56.23;ANALISAR_MELHOR;BAIXO
 8787712582820 ;RUA INDAIA GRANDE, N. 115, Apto 210, 2 PAVIMENTO TORRE B 38 SUBDISTRITO;FAZENDA ARICANDUVA;SAO PAULO;134784.21;39.56;193982.95;170962.0;-33278.67;-17.16;56.1;ANALISAR_MELHOR;BAIXO
 8444415604428 ;AVENIDA CARLOS ALBERTO PERRONE, N. 647, Apto 104,;MARACANA;PRAIA GRANDE;125884.66;37.06;186679.58;190707.75;-7414.3;-3.97;56.06;ANALISAR_MELHOR;BAIXO
 8444428117911 ;RUA AFONSO DESCRAGNOLLE TAUNAY, N. 1847, Apto 01,;ESMERALDA;PRAIA GRANDE;139015.11;39.56;201386.17;200070.0;-13320.37;-6.61;55.86;ANALISAR_MELHOR;BAIXO
 8444433181002 ;AVENIDA MILTON DE OLIVEIRA, N. 982, Apto 03, PAV SUP, LOT BALNEARIO MELVI;MELVI;PRAIA GRANDE;129948.9;39.56;190917.33;189126.0;-13138.89;-6.88;55.81;ANALISAR_MELHOR;BAIXO
 1444418327168 ;AVENIDA WILSON DE OLIVEIRA, N. 1004, Apto 01,;MELVI;PRAIA GRANDE;127772.93;37.06;188502.04;187886.25;-11888.96;-6.31;55.61;ANALISAR_MELHOR;BAIXO
 8444430416661 ;RUA ANTONIO RODRIGUES DOS REIS, N. 377, Apto 506, 5º ANDAR;VILA SONIA;PRAIA GRANDE;135539.73;41.07;197001.51;190579.5;-17856.78;-9.06;55.56;ANALISAR_MELHOR;BAIXO
 8787713913022 ;RUA INDAIA GRANDE, N. 115, Apto 1812, TORRE A;VILA MATILDE;SAO PAULO;142037.17;39.56;201825.15;171118.75;-40973.52;-20.3;55.34;ANALISAR_MELHOR;BAIXO
 8787714072234 ;AVENIDA DOUTOR FELIPE PINEL, N. 3581, Apto 1003, PAV 10, TORRE A;JARAGUA;SAO PAULO;141432.76;39.56;201097.38;169812.5;-41473.63;-20.62;55.27;ANALISAR_MELHOR;BAIXO
 8787714858564 ;AVENIDA DOUTOR FELIPE PINEL, N. 3581, Apto 1208, TORRE A QD 09 VILA INÊS BAIRRO DE TAIP;PERUS;SAO PAULO;146953.08;38.77;207032.32;169342.25;-47850.61;-23.11;54.53;ANALISAR_MELHOR;BAIXO
 8787714129554 ;AVENIDA DOUTOR FELIPE PINEL, N. 3581, Apto 1412,  TORRE B QD 09 VILA INES;BAIRRO DE TAIPAS;SAO PAULO;149889.23;38.77;210251.37;170178.25;-50283.82;-23.92;54.32;ANALISAR_MELHOR;BAIXO
 8444428512845 ;AVENIDA MILTON DE OLIVEIRA, N. 982, Apto 02, TÉRREO;MELVI;PRAIA GRANDE;128135.66;39.56;187447.15;167323.5;-30163.06;-16.09;53.85;ANALISAR_MELHOR;BAIXO
 8787711992693 ;RUA SALVADOR GIANETTI, N. 201, Apto 11, 1º PAV, TORRE 4;GUAIANAZES;SAO PAULO;111816.5;39.56;166729.82;128326.0;-46103.38;-27.65;53.39;ANALISAR_MELHOR;BAIXO
 8444432386077 ;RUA PINHEIRO PRETO, N. 206, Apto 33,;ITAQUERA;SAO PAULO;113025.32;39.56;167906.35;126079.25;-49391.85;-29.42;52.87;ANALISAR_MELHOR;BAIXO
 8787709317534 ;RUA 17 DE JANEIRO, N. 1055, Apto 609, BL B;PARAISO DO MORUMBI;SAO PAULO;108363.85;33.11;162934.96;127176.5;-43389.05;-26.63;52.87;ANALISAR_MELHOR;BAIXO
 8787711716572 ;AVENIDA NAGIB FARAH MALUF, N. 2100, Apto 812, TORRE 02;GUAIANAZES;SAO PAULO;128740.08;39.56;185568.28;138096.75;-55757.34;-30.05;52.68;ANALISAR_MELHOR;BAIXO
 8787708918569 ;RUA 17 DE JANEIRO, N. 185, Apto 608, TORRE B;PARAISO DO MORUMBI;SAO PAULO;140768.8;41.84;197830.3;125400.0;-79954.3;-40.42;52.66;ANALISAR_MELHOR;BAIXO
 8787710810281 ;RUA FAUSTOLO, N. 974, Apto 809, HIS-2;AGUA BRANCA;SAO PAULO;139200.0;40.0;196328.0;128744.0;-75308.64;-38.36;52.66;ANALISAR_MELHOR;BAIXO
 8787711530320 ;RUA VILAR DE FIGOS, N. 11, Apto 706,;VILA NOVA DAS BELEZAS;SAO PAULO;123904.77;39.56;179740.15;127542.25;-59850.43;-33.3;52.66;ANALISAR_MELHOR;BAIXO
